"data","temp_max_dia","temp_min_dia","umidade_max_dia","umidade_min_dia","vento_medio_dia","chuva_total_dia"
2007-12-03,32.3,16,88,24,1.70416666666667,0
2007-12-04,31.3,18.9,87,39,2.19166666666667,2.8
2007-12-05,23.9,19.6,88,62,2.30833333333333,6.6
2007-12-06,27.2,20.4,91,60,2.65,12.8
2007-12-07,22.3,17.6,95,81,1.47916666666667,61.4
2007-12-08,31.1,18.5,90,37,1.57083333333333,0.2
2007-12-09,31,20.9,85,44,1.55,0
2007-12-10,30.3,20.6,85,47,1.7875,0.2
2007-12-11,27.5,21.7,83,51,3.21666666666667,1
2007-12-12,23.4,17,92,72,2.0875,15
2007-12-13,18.5,15.7,92,78,2.55833333333333,15.4
2007-12-14,20.8,16.1,93,71,1.8625,0.8
2007-12-15,25.8,16.7,93,55,1.97916666666667,0.2
2007-12-16,27.1,18.1,89,52,2.42083333333333,0
2007-12-17,26.4,17.7,87,50,2.8875,0
2007-12-18,27,16.6,87,45,2.8375,0
2007-12-19,20.5,17.2,95,75,1.54166666666667,65.8
2007-12-20,24.5,17.5,93,58,1.44583333333333,0
2007-12-21,27.1,17.1,93,43,1.57083333333333,15.6
2007-12-22,28.3,17.8,87,32,1.3875,0
2007-12-23,26.3,18.4,89,54,1.87083333333333,0
2007-12-24,29.9,17.1,89,32,2.12916666666667,0
2007-12-25,28.1,18.6,91,45,1.4375,20.4
2007-12-26,31.4,20.3,87,31,1.8125,0.2
2007-12-27,32.1,20.4,88,24,2.05,0
2007-12-28,33.7,21.8,65,22,1.97083333333333,0
2007-12-29,33.5,23.3,77,27,2.02083333333333,1.2
2007-12-30,33.7,21.6,73,25,1.99166666666667,0
2007-12-31,34.4,23.4,75,23,1.65833333333333,0
2008-01-01,31.5,21.6,84,35,2.53333333333333,1.2
2008-01-02,26.5,19.9,92,62,2.3625,10.6
2008-01-03,30.3,19.5,89,33,2.20416666666667,8
2008-01-04,31,20.2,85,38,1.6375,0
2008-01-05,29.3,20.3,88,47,1.75,4.6
2008-01-06,27.2,19.2,90,51,1.7875,0.8
2008-01-07,27.1,18.3,85,46,2.24166666666667,0
2008-01-08,27.8,17.3,88,43,2.60833333333333,1.2
2008-01-09,29.3,18.1,87,31,2.32083333333333,0
2008-01-10,31.9,17.9,88,29,2.2625,0
2008-01-11,30.5,20,85,42,2.79583333333333,0
2008-01-12,26.4,20.6,89,60,1.77083333333333,13.6
2008-01-13,24.8,19.1,94,68,1.55833333333333,43.2
2008-01-14,27.1,18.1,94,53,1.9625,62.4
2008-01-15,28.5,18.9,91,37,1.5375,1.6
2008-01-16,30.4,18,92,32,2.05,0
2008-01-17,27.7,20.1,88,51,3.27916666666667,5.4
2008-01-18,27.9,19.7,92,57,2.25,14
2008-01-19,27.7,19.8,90,58,2.35416666666667,14.6
2008-01-20,21.5,16.7,93,80,2.57083333333333,42.8
2008-01-21,20.2,16.3,92,75,2.39583333333333,0.8
2008-01-22,21.1,15.4,93,65,3.38333333333333,1.6
2008-01-23,21.9,15,92,62,3.45416666666667,2
2008-01-24,25.8,16.4,84,52,3.60833333333333,0
2008-01-25,23,17.6,84,64,2.90416666666667,0
2008-01-26,23.7,17.2,85,49,3.14166666666667,0
2008-01-27,22.1,17.1,87,60,3.68333333333333,0
2008-01-28,21.4,16.9,91,63,3.60833333333333,4.8
2008-01-29,18.5,17.1,94,90,2.725,70.8
2008-01-30,23.2,16.6,93,69,2.07916666666667,0.4
2008-01-31,27.4,18.4,90,57,1.6125,2.8
2008-02-01,30.2,18.4,91,39,1.44583333333333,0
2008-02-02,31.5,19.9,88,37,1.88333333333333,0
2008-02-03,27.8,20.8,91,55,2.4375,8.4
2008-02-04,21.6,17.5,92,70,2.20416666666667,1
2008-02-05,25,17.5,92,59,2.40833333333333,35.8
2008-02-06,24.5,18.1,88,59,2.66666666666667,0.2
2008-02-07,26.3,17.9,92,65,2.70416666666667,15.6
2008-02-08,28.2,19.3,92,44,2.1625,1
2008-02-09,30.7,18.4,90,37,1.78333333333333,0
2008-02-10,30,20.6,86,46,2.49583333333333,3.2
2008-02-11,31.2,20,90,40,2.03333333333333,8.4
2008-02-12,32.1,21.1,84,32,1.87083333333333,1
2008-02-13,27.4,19.1,89,56,2.24583333333333,11.2
2008-02-14,30.7,20.3,78,35,1.85416666666667,0.8
2008-02-15,28.1,20.9,84,49,2.0125,0.8
2008-02-16,29,19.9,87,42,1.9,0.8
2008-02-17,30.1,17.5,93,36,1.90833333333333,28.2
2008-02-18,28.3,17.2,94,46,1.80416666666667,25.4
2008-02-19,28.4,18.4,92,43,1.58333333333333,8.2
2008-02-20,28.1,17.8,91,53,1.64583333333333,1.2
2008-02-21,27.6,18.9,92,56,2.1,20.2
2008-02-22,28.6,19.2,94,48,2.09583333333333,32.8
2008-02-23,27.7,20.9,86,56,1.8375,0
2008-02-24,23.9,19.2,93,70,1.74166666666667,19.6
2008-02-25,26.7,18.2,91,50,2.2375,0
2008-02-26,26.8,18.1,90,49,2.15833333333333,0
2008-02-27,26.1,18.9,85,55,3.09166666666667,0
2008-02-28,27.2,17.4,84,37,3.23333333333333,0
2008-02-29,24.8,17.3,85,57,2.49166666666667,0.4
2008-03-01,27.5,20.3,90,54,2.22083333333333,8.4
2008-03-02,29.4,20.3,87,34,2.94583333333333,0
2008-03-03,29.4,20.9,79,33,3.18333333333333,1.6
2008-03-04,29.9,21.2,65,31,2.54583333333333,0
2008-03-05,29.9,20.9,67,27,2.05,0
2008-03-06,31.2,19.6,70,28,1.84166666666667,0
2008-03-07,32.2,20.2,79,31,2.275,0
2008-03-08,30.2,20.3,84,43,2.25833333333333,2
2008-03-09,29.8,17.4,94,43,1.60416666666667,37.2
2008-03-10,30.7,19.8,88,40,1.89583333333333,0
2008-03-11,26.3,20.1,91,63,1.875,4.2
2008-03-12,26.9,20.7,86,57,1.9875,3.6
2008-03-13,22.9,18.5,94,79,2.02916666666667,65.4
2008-03-14,21.2,16.6,93,67,2.425,1.4
2008-03-15,18.5,16.3,92,74,2.425,7.2
2008-03-16,21,16.3,91,68,2.75416666666667,1.6
2008-03-17,18.4,16.2,94,86,1.55416666666667,28.8
2008-03-18,28.4,15.8,92,46,2.00416666666667,0
2008-03-19,28.6,18.2,90,36,2.6,0
2008-03-20,30.2,18.8,89,35,1.95,0
2008-03-21,30.3,19.4,88,39,1.64166666666667,0
2008-03-22,28.1,20.4,87,46,1.77083333333333,4.4
2008-03-23,28,18.6,91,47,1.52916666666667,3.8
2008-03-24,26.8,19.1,89,53,1.8,0.2
2008-03-25,25.5,18.9,87,54,2.68333333333333,0
2008-03-26,26.1,18.1,87,53,2.87916666666667,0
2008-03-27,28,18.6,86,46,1.9875,1
2008-03-28,30,17.2,90,29,1.69583333333333,0
2008-03-29,26.2,18.5,89,48,2.11666666666667,0.2
2008-03-30,21,17.2,92,64,2.60833333333333,2
2008-03-31,23.9,15.6,85,47,3.18333333333333,0
2008-04-01,28,15.3,85,41,2.2625,0
2008-04-02,28.1,17.3,87,41,1.59583333333333,0
2008-04-03,22.6,19,93,68,1.2125,23.8
2008-04-04,20.8,17.4,89,71,1.8625,0
2008-04-05,23,16.4,90,55,2.62916666666667,0
2008-04-06,21,17.6,93,73,2.55,13
2008-04-07,26.6,18.3,94,56,1.43333333333333,1.8
2008-04-08,25.7,19.5,90,60,1.29166666666667,4
2008-04-09,28.8,19.5,89,50,1.59166666666667,0
2008-04-10,29,20.1,90,53,1.60416666666667,2.6
2008-04-11,30,18.3,90,37,1.69166666666667,0
2008-04-12,28.8,19.6,84,39,2.02083333333333,0.6
2008-04-13,29.2,18.4,79,41,2.06666666666667,0
2008-04-14,25.3,17.4,93,60,2.22916666666667,22
2008-04-15,19.3,15.3,93,76,2.5875,3.4
2008-04-16,24.9,16.6,90,59,2.425,0
2008-04-17,26.9,18.9,88,50,1.94583333333333,0
2008-04-18,24.1,16.4,85,54,1.8625,0
2008-04-19,23.3,17.9,89,60,2.02083333333333,1.8
2008-04-20,21.2,18.7,91,78,1.77916666666667,3
2008-04-21,25.1,17.9,92,58,1.6875,0.6
2008-04-22,26.5,17.2,91,50,1.35,4
2008-04-23,25.5,16.6,85,37,2.00833333333333,0
2008-04-24,25.7,16,85,42,1.33333333333333,0
2008-04-25,25.8,16.4,83,30,1.5125,0
2008-04-26,26.6,15.5,80,33,1.275,0
2008-04-27,27.7,16.5,80,33,1.5875,0
2008-04-28,28,17.1,80,34,2.06666666666667,0
2008-04-29,27.4,19,91,43,2.14583333333333,9.6
2008-04-30,19.5,13.7,91,76,3.06666666666667,4
2008-05-01,17.5,13.8,92,71,3.31304347826087,0
2008-05-02,17,15.1,94,84,2.59166666666667,56.2
2008-05-03,19.3,14,94,49,3.3875,4.2
2008-05-04,19.8,12.4,78,50,3.39583333333333,0
2008-05-05,19.1,12.3,82,52,2.8375,0.8
2008-05-06,20.7,12.5,78,32,2.2,0
2008-05-07,22.1,10.9,93,29,1.33333333333333,0
2008-05-08,22.5,10.1,91,32,1.39583333333333,0
2008-05-09,20,14.8,81,52,1.55,0
2008-05-10,18.9,12.7,88,62,2.14166666666667,0
2008-05-11,19,13.4,88,58,2.57083333333333,0
2008-05-12,17.6,13.9,85,65,2.9125,0
2008-05-13,19.2,14.1,83,60,2.34583333333333,0
2008-05-14,21.6,14.6,87,53,1.89166666666667,0.2
2008-05-15,24.1,13.9,90,42,1.54583333333333,0
2008-05-16,24.7,13.9,94,38,1.23333333333333,0
2008-05-17,20.1,12.9,88,54,2.05,0
2008-05-18,27.1,15.2,91,39,2.07916666666667,0
2008-05-19,26.5,16.9,91,28,1.12916666666667,0.4
2008-05-20,26.9,15,79,27,0.904166666666667,0
2008-05-21,26.6,14.4,77,27,0.9625,0
2008-05-22,26.1,14.8,78,33,1.37083333333333,0
2008-05-23,26.7,14.4,82,30,0.920833333333334,0
2008-05-24,24.6,14,83,42,1.9875,0
2008-05-25,25.3,16.8,74,44,2.2375,0
2008-05-26,25.9,17.7,78,40,1.675,0
2008-05-27,25.7,14,94,33,1.49166666666667,0
2008-05-28,26.6,14.5,86,31,2.14583333333333,0
2008-05-29,21.9,17,84,48,2.19166666666667,0.8
2008-05-30,18.8,12.4,92,76,2.35833333333333,11.8
2008-05-31,14.3,10.3,89,57,3.03333333333333,0.4
2008-06-01,15.9,11.2,93,68,2.52608695652174,19.8
2008-06-02,17.9,12.8,91,59,1.90833333333333,0.2
2008-06-03,23.1,13.6,90,46,2.30833333333333,0
2008-06-04,21.5,14,94,63,1.87916666666667,37.2
2008-06-05,25,13.3,96,43,1.21666666666667,0.2
2008-06-06,26.1,14,96,35,1.36086956521739,0
2008-06-07,25.1,15.4,91,47,1.10833333333333,0
2008-06-08,25.1,16.4,89,35,2.15,0
2008-06-09,26.1,15.9,87,33,2.325,0
2008-06-10,23.9,17.3,72,51,3.78333333333333,0
2008-06-11,23.3,12.8,91,57,1.57083333333333,0
2008-06-12,26.4,14.3,96,42,1.90833333333333,0
2008-06-13,25.8,15.6,92,46,1.8875,0.2
2008-06-14,25.7,15.3,96,35,2.275,0
2008-06-15,24.1,14.7,93,50,3.41666666666667,11.2
2008-06-16,15.7,9.7,88,55,2.87916666666667,0
2008-06-17,19.6,8.4,87,51,2.15416666666667,0
2008-06-18,23,10.6,96,31,1.34166666666667,0
2008-06-19,22.6,12.7,94,56,1.05833333333333,0
2008-06-20,25.6,14.2,88,39,2.0875,0
2008-06-21,22.2,18,87,53,2.07916666666667,2.8
2008-06-22,18,12.9,89,63,1.76666666666667,0.4
2008-06-23,12.9,11.2,93,81,2.15833333333333,0.8
2008-06-24,14.7,11.6,93,78,2.47083333333333,0
2008-06-25,15.3,12.6,89,75,1.88333333333333,0
2008-06-26,20.4,11.7,92,49,2.60416666666667,0
2008-06-27,20.9,11.4,94,59,1.9625,0
2008-06-28,23.5,12.3,95,42,1.3625,0.2
2008-06-29,24.2,12.6,91,38,1.1,0
2008-06-30,24,14.6,86,39,1.17916666666667,0
2008-07-01,25.1,13.4,90,34,1.22083333333333,0
2008-07-02,20.9,16.1,77,43,0.983333333333333,0
2008-07-03,24.2,14.4,85,26,1.2375,0
2008-07-04,20.8,13,85,45,1.19583333333333,0
2008-07-05,20,11.5,88,33,1.72083333333333,0
2008-07-06,22.9,12.4,89,43,2.3375,0
2008-07-07,22,11.1,95,32,1.4125,0
2008-07-08,23.9,10.9,85,21,1.4625,0
2008-07-09,21.2,11,84,31,1.55416666666667,0
2008-07-10,20.3,12.2,89,39,2.15,0
2008-07-11,20.7,12.3,90,47,2.59583333333333,0
2008-07-12,21.6,11.4,91,44,1.57916666666667,0
2008-07-13,22.1,12.3,92,36,0.45,0
2008-07-14,23.6,10.3,90,25,0.966666666666667,0.2
2008-07-15,22.7,10.6,87,21,1.44166666666667,0
2008-07-16,22.8,9.4,94,25,1.68333333333333,0
2008-07-17,23.6,11.8,69,28,1.82083333333333,0
2008-07-18,24.5,15.1,57,31,2.45833333333333,0
2008-07-19,24.9,12.5,77,29,0.970833333333333,0
2008-07-20,25.3,12.4,75,24,0.8625,0
2008-07-21,26.3,12.3,73,27,1.59583333333333,0
2008-07-22,27.2,13.8,80,26,0.4375,0
2008-07-23,27.5,16.7,81,26,0,0
2008-07-24,23.8,14.1,92,41,0,0
2008-07-25,24,14.7,83,45,0,0
2008-07-26,20,10.6,81,30,0,0
2008-07-27,25.9,11.2,89,32,0,0
2008-07-28,27.6,14.1,84,22,0,0
2008-07-29,26.2,14.5,72,19,0,0
2008-07-30,25.8,13.7,84,25,0,0
2008-07-31,26.6,15.3,73,25,0,0
2008-08-01,27.7,14.8,83,27,0,0
2008-08-02,23.9,16.3,86,36,0,0
2008-08-03,21.9,14,92,45,0,14
2008-08-04,21.9,13.6,86,50,0,0
2008-08-05,27.2,14.4,90,41,0,3.2
2008-08-06,21.3,15.1,90,65,0,0
2008-08-07,26.8,15,95,52,0,16.4
2008-08-08,17.3,14.5,92,80,0,17.8
2008-08-09,17.1,13.6,94,83,0,1.6
2008-08-10,18.1,12.9,93,65,0,15
2008-08-11,17.6,13,90,73,0.352380952380952,0
2008-08-12,NA,NA,NA,NA,1.44117647058824,0
2008-08-13,18,15.9,87,76,3.20909090909091,0
2008-08-14,22.8,16.1,90,56,1.9625,2.6
2008-08-15,23.3,14.9,95,47,1.41666666666667,0
2008-08-16,29.2,15.4,89,28,1.62916666666667,0
2008-08-17,28.9,17.9,58,23,2.2125,0
2008-08-18,29.1,16.3,72,22,1.26666666666667,0
2008-08-19,28.7,16.6,68,21,1.45416666666667,0
2008-08-20,28.4,15.2,69,16,1.25833333333333,0
2008-08-21,27.4,15.8,74,26,1.41666666666667,0
2008-08-22,25,16.1,85,34,1.89583333333333,0
2008-08-23,18.6,15.3,91,73,2.50416666666667,0
2008-08-24,25.3,15.7,84,49,2.8125,0
2008-08-25,29.1,15.3,93,22,1.45,0
2008-08-26,26.4,15.8,81,36,1.425,0
2008-08-27,24.7,12.9,84,28,1.56666666666667,0
2008-08-28,28.8,11.8,94,18,2.21666666666667,0
2008-08-29,27.9,14.9,84,29,2.225,0
2008-08-30,15.2,11.5,93,68,2.87916666666667,2.6
2008-08-31,20.9,11.7,86,44,2.84166666666667,0
2008-09-01,25.8,12.6,86,26,3.175,0
2008-09-02,29.2,12,93,20,1.77083333333333,0
2008-09-03,30.8,15.3,74,21,1.57083333333333,0
2008-09-04,32.1,17.7,79,13,1.29583333333333,0
2008-09-05,29.4,17.7,84,36,2.5,0
2008-09-06,30.4,16.1,93,29,1.825,0
2008-09-07,23.4,18,84,58,2.75416666666667,1.8
2008-09-08,20.6,13.5,93,61,2.31666666666667,0.4
2008-09-09,21.6,14.3,94,62,3.12916666666667,0.6
2008-09-10,31.9,15.5,90,28,2.3125,0
2008-09-11,33.4,17.8,90,21,2.17916666666667,0
2008-09-12,29.4,18.1,88,31,1.90416666666667,0
2008-09-13,22.7,17.7,89,52,2.32916666666667,0.8
2008-09-14,19.5,13.2,93,67,1.8125,12.4
2008-09-15,15.8,12.7,94,81,1.82916666666667,0.2
2008-09-16,16.3,12.6,92,73,2.40416666666667,0.2
2008-09-17,18,12.4,88,56,2.63333333333333,0
2008-09-18,18.8,11.2,87,46,2.8625,0
2008-09-19,22.1,10.6,86,35,3.42083333333333,0
2008-09-20,17.6,12.8,92,64,2.74583333333333,5
2008-09-21,21.1,14.9,92,59,2.98333333333333,10
2008-09-22,20.9,12.1,81,31,3.78333333333333,0
2008-09-23,20.4,12.7,80,43,1.87916666666667,0
2008-09-24,17.6,12.6,93,66,2.525,0.6
2008-09-25,23,12.7,90,42,3.44166666666667,0
2008-09-26,20.8,14.1,93,61,2.65833333333333,6.6
2008-09-27,20.9,14.6,85,57,2.26666666666667,0
2008-09-28,19.8,13.4,91,59,2.13333333333333,0.4
2008-09-29,24.1,11.8,86,33,3.18333333333333,0
2008-09-30,20.9,14.6,83,62,3.2625,0.6
2008-10-01,29.9,16.3,92,38,1.96666666666667,13.6
2008-10-02,23.6,16.6,94,61,3.46666666666667,28.4
2008-10-03,28.2,17.3,89,38,1.7125,0
2008-10-04,29.4,17.7,87,47,2.2,1.2
2008-10-05,24.9,17.4,94,59,1.99166666666667,22.2
2008-10-06,18.3,14.2,93,80,1.95,17.2
2008-10-07,21.5,14.7,94,67,1.90416666666667,2.4
2008-10-08,17,13,91,77,3.2375,0.2
2008-10-09,17.3,11.3,93,67,3.475,0.4
2008-10-10,24.6,12.7,86,43,3.76666666666667,0
2008-10-11,26.5,14.6,86,41,3.04166666666667,0
2008-10-12,27.9,16.9,90,39,2.04583333333333,0.6
2008-10-13,31.5,17.4,86,28,1.82083333333333,0
2008-10-14,33.3,19.4,80,22,1.39583333333333,0
2008-10-15,34.1,19,84,19,2.0125,0
2008-10-16,31.9,18.7,87,32,2.84583333333333,0.6
2008-10-17,23.1,18,89,65,2.8875,0
2008-10-18,23.3,16.5,94,65,2.28333333333333,10.8
2008-10-19,18.7,16.3,93,78,2.4,13.2
2008-10-20,25.6,16.2,85,53,3.55416666666667,0
2008-10-21,28.4,17.5,86,41,2.82916666666667,1
2008-10-22,28.5,18.1,91,42,1.99166666666667,0
2008-10-23,30.9,18.2,92,35,1.23333333333333,28.6
2008-10-24,31.1,19.2,89,38,1.67916666666667,0.6
2008-10-25,32.7,19.3,89,30,1.77916666666667,0
2008-10-26,32.9,18.9,88,20,2.975,0
2008-10-27,28.9,20.1,86,35,2.29583333333333,0
2008-10-28,22.3,16.9,91,67,2.42916666666667,0
2008-10-29,29.3,17,91,49,2.81666666666667,0
2008-10-30,26.9,17.6,93,52,3.0625,19.4
2008-10-31,19.1,15.8,93,76,2.25416666666667,1.2
2008-11-01,25.4,15,90,53,3.23333333333333,0
2008-11-02,27.7,17.4,89,51,3.02916666666667,3.4
2008-11-03,27.6,19.1,90,42,2.89583333333333,0.2
2008-11-04,26.8,17.3,84,49,1.67916666666667,0
2008-11-05,29.9,16.5,92,34,1.62916666666667,0.2
2008-11-06,25.8,19.2,93,55,1.85416666666667,9.8
2008-11-07,26.4,18,94,54,2.8625,40.4
2008-11-08,26.5,17.8,94,55,1.53333333333333,4.6
2008-11-09,30,17.8,90,35,2.07916666666667,0
2008-11-10,26.4,18.9,84,59,2.87083333333333,0.2
2008-11-11,22.8,18.7,91,64,3.21666666666667,0.4
2008-11-12,25.9,17.5,90,56,2.88333333333333,2.8
2008-11-13,27.2,16.8,90,49,1.925,0.6
2008-11-14,27.5,18.5,89,47,1.8625,3.6
2008-11-15,30.5,18.3,89,26,1.65,0
2008-11-16,28.2,18.6,81,40,2.41666666666667,0
2008-11-17,20.4,16.8,94,78,2.625,24.2
2008-11-18,24.4,16.4,90,57,2.825,0.4
2008-11-19,20.1,15.2,87,61,3.13333333333333,0
2008-11-20,23,13.3,83,43,3.39166666666667,0
2008-11-21,24.5,14.8,80,43,4.0375,0
2008-11-22,24.4,16.4,94,52,3.8125,27.8
2008-11-23,25.7,15,90,50,3.21111111111111,3.6
2008-11-24,NA,NA,NA,NA,NA,NA
2008-11-25,NA,NA,NA,NA,NA,NA
2008-11-26,NA,NA,NA,NA,NA,NA
2008-11-27,26,19.4,78,48,3.7,0
2008-11-28,25.2,18.3,84,55,3.10833333333333,0
2008-11-29,26.9,17.9,81,43,3.57916666666667,0
2008-11-30,27,18.2,82,47,3.0375,0
2008-12-01,31.3,18,83,23,2.70416666666667,0
2008-12-02,30.8,18.2,93,36,1.87916666666667,23.4
2008-12-03,23.1,15.5,90,54,2.875,4.2
2008-12-04,23.5,13.9,82,39,2.4375,0
2008-12-05,25.7,13.8,79,34,2.85833333333333,0
2008-12-06,28.3,14.1,86,29,2.90833333333333,0
2008-12-07,28.3,15.7,86,23,2.95416666666667,0
2008-12-08,32.1,16.4,88,19,2.4,0
2008-12-09,33.9,18.4,64,18,1.34166666666667,0
2008-12-10,31.6,20.1,94,29,2.3625,21.6
2008-12-11,24.9,18,93,59,2.04166666666667,18
2008-12-12,21,17,93,62,2.64583333333333,1.6
2008-12-13,23,15.6,92,51,2.76666666666667,0.4
2008-12-14,23.8,15.9,92,59,3.125,0
2008-12-15,25,16.9,93,54,1.97916666666667,0
2008-12-16,22.3,17.6,94,67,2.86666666666667,38.6
2008-12-17,26.9,17,93,48,1.9125,4
2008-12-18,24.1,17.8,93,63,1.85833333333333,0
2008-12-19,24.8,17.1,87,61,2.11666666666667,0
2008-12-20,26.2,18,89,54,1.84166666666667,0.8
2008-12-21,27.6,17.5,93,46,1.90416666666667,16.2
2008-12-22,28.2,16.9,95,49,1.64583333333333,67.4
2008-12-23,29.9,18,93,44,1.73333333333333,0.2
2008-12-24,31.6,19.5,91,38,1.84166666666667,0
2008-12-25,26.4,18.9,93,51,1.74583333333333,13
2008-12-26,22,16.9,93,69,2.5,3.4
2008-12-27,21.1,16.2,92,70,2.27916666666667,1
2008-12-28,28.6,17.5,88,48,2.16666666666667,0
2008-12-29,32.8,18.2,90,27,1.70833333333333,0.2
2008-12-30,29.2,18.5,86,41,2.175,0.2
2008-12-31,30,19.8,90,47,2.1375,3.6
2009-01-01,30.4,20.3,88,41,2.30416666666667,0
2009-01-02,25.3,19.4,93,66,1.57083333333333,25.8
2009-01-03,25.3,18.9,93,64,3.33333333333333,8.8
2009-01-04,21.9,16.2,92,67,3.18333333333333,4
2009-01-05,19.6,15.4,92,71,2.425,2
2009-01-06,24,15.6,89,55,2.35,0
2009-01-07,28.2,17.5,93,40,2.54166666666667,13.4
2009-01-08,30.7,17.9,89,29,1.99166666666667,0.4
2009-01-09,30.2,17.9,94,42,2.19583333333333,0.2
2009-01-10,27.3,18.5,90,50,2.7,1.4
2009-01-11,29.1,20.9,90,44,1.56666666666667,0.8
2009-01-12,32,21.8,85,33,1.60833333333333,0
2009-01-13,32.9,22.2,75,31,1.77083333333333,0
2009-01-14,31.8,18.5,94,38,2.54583333333333,60.2
2009-01-15,26.8,19,90,54,2.31666666666667,1.2
2009-01-16,28.9,19.8,85,44,1.5625,4.8
2009-01-17,26.3,19.3,91,58,2.40833333333333,10.4
2009-01-18,26.8,19.5,83,57,3.52083333333333,0
2009-01-19,29.2,21,84,42,2.59130434782609,0
2009-01-20,28.1,20.4,94,54,2.24166666666667,55.8
2009-01-21,23.9,18.3,94,66,3.4375,2.6
2009-01-22,21.4,16.6,93,67,3.43333333333333,0
2009-01-23,23.1,16.5,93,59,3.08333333333333,0.4
2009-01-24,24.1,17.8,86,62,3.05416666666667,0
2009-01-25,27.6,18.5,94,54,2.9875,40.6
2009-01-26,26.3,19.4,94,56,2.01666666666667,5
2009-01-27,26.1,19.7,93,61,1.75833333333333,29.2
2009-01-28,24.6,19.5,93,68,2.25,9.6
2009-01-29,27.8,20,85,56,3.275,2
2009-01-30,27.3,19.4,93,55,2.96666666666667,23.4
2009-01-31,29.9,19.4,94,41,3.275,17.4
2009-02-01,31.4,21.6,81,31,2.62608695652174,0
2009-02-02,28.4,19.9,94,48,2.35,30.2
2009-02-03,29.3,20.2,93,46,2.65416666666667,0.4
2009-02-04,29.1,19.8,90,49,2.60416666666667,11.2
2009-02-05,29,20.2,89,46,2.11666666666667,1.4
2009-02-06,31.4,19.5,89,30,1.74166666666667,0
2009-02-07,32.4,18.8,95,33,1.96666666666667,50.4
2009-02-08,31.6,20.1,92,46,1.4375,8.8
2009-02-09,29.6,21.1,89,49,1.39583333333333,0.8
2009-02-10,30.2,21.1,88,45,2.18333333333333,0
2009-02-11,29.6,21,91,53,2.25833333333333,4.8
2009-02-12,23.9,19.1,90,64,2.9,8.8
2009-02-13,20.2,17.5,93,74,2.64583333333333,7.4
2009-02-14,21.9,17.5,93,72,2.15833333333333,14
2009-02-15,25.9,18.9,94,61,1.7,17.8
2009-02-16,29.9,19.3,94,52,1.22916666666667,9.4
2009-02-17,31.7,19.8,93,31,1.2375,0
2009-02-18,31,20.2,86,39,1.9875,0
2009-02-19,31,20.4,87,33,2.225,0
2009-02-20,30.6,20.3,86,41,2.11666666666667,0
2009-02-21,30.9,21.1,87,36,1.23333333333333,0
2009-02-22,31.5,22.1,84,38,0.908333333333333,0
2009-02-23,31.6,19.1,90,40,1.49166666666667,9
2009-02-24,26.4,21.2,91,65,1.66666666666667,7
2009-02-25,26.5,19.3,92,57,1.54166666666667,7
2009-02-26,28.5,19.7,91,57,1.88333333333333,6.4
2009-02-27,29.9,20,91,48,1.97916666666667,0
2009-02-28,31.8,21,88,38,1.325,0
2009-03-01,34,22,87,31,1.93333333333333,0
2009-03-02,33.1,22.8,86,34,1.75,0
2009-03-03,32.2,24,80,32,1.375,0
2009-03-04,32.5,22.7,83,40,1.80416666666667,0
2009-03-05,32.7,21.6,87,37,1.7625,0
2009-03-06,32.8,22.5,83,34,1.56666666666667,1
2009-03-07,25.9,21,86,65,2.275,0
2009-03-08,31.9,20.7,85,34,2.25416666666667,0
2009-03-09,29.6,20,87,44,1.95,1
2009-03-10,28.6,20.7,90,50,1.4125,11
2009-03-11,24.9,20.1,88,63,1.65416666666667,0.6
2009-03-12,29.6,20.3,93,45,2.34166666666667,7.2
2009-03-13,26.2,20.4,90,63,2.49583333333333,12.6
2009-03-14,28.4,19.9,91,45,2.02083333333333,5.8
2009-03-15,28.3,20.6,85,46,1.4,0.8
2009-03-16,28.9,18.8,90,28,2.25416666666667,0
2009-03-17,28.7,17.8,93,49,3.1375,60.6
2009-03-18,26.6,18,90,56,1.87916666666667,5.2
2009-03-19,26.9,19.3,92,56,2.63333333333333,6
2009-03-20,26.1,18.4,82,44,2.75,0
2009-03-21,24.9,18.8,79,46,2.47083333333333,0.2
2009-03-22,22.8,18.2,85,68,1.91666666666667,1.2
2009-03-23,27.7,18.1,91,50,2.37916666666667,0.2
2009-03-24,26.2,19.2,85,54,2.63333333333333,0
2009-03-25,26.8,18,86,28,2.7875,0
2009-03-26,27.8,17.4,85,36,2.925,0
2009-03-27,28,18.8,84,48,2.27916666666667,0
2009-03-28,27.6,19.8,93,56,1.775,7.6
2009-03-29,27.2,20.1,88,55,1.42083333333333,0
2009-03-30,28,19.7,90,50,2.04583333333333,0
2009-03-31,27.8,19.1,86,47,1.90416666666667,0
2009-04-01,27,18.4,88,48,2.25833333333333,0
2009-04-02,26.6,18.1,85,43,2.57083333333333,0
2009-04-03,26.1,18.4,83,50,3.78333333333333,0
2009-04-04,29.1,18.4,86,42,2.55416666666667,3
2009-04-05,30.4,18.8,94,44,1.475,31.4
2009-04-06,23.3,20.2,92,73,1.97083333333333,5
2009-04-07,26,19,88,59,1.9375,0
2009-04-08,26.5,18.6,88,44,2.3125,0
2009-04-09,26.5,18.6,89,47,2.00416666666667,0
2009-04-10,27.2,18,88,41,1.79583333333333,0
2009-04-11,27.5,16.4,83,38,2.25833333333333,0
2009-04-12,26,17.1,88,55,2.40416666666667,0
